time,pm1,pm25,pm10,temperature,humidite
2026-01-29T23:00:00.000Z,12.48666667,15.46666667,19.89,11.53066667,50.65766667
2026-01-29T23:15:00.000Z,14.7,19.7,22.03333333,11.408,51.30433333
2026-01-29T23:30:00.000Z,17.11,22.34333333,27,11.30833333,51.05966667
2026-01-29T23:45:00.000Z,14.54333333,17.88,20.82,11.31633333,50.656
2026-01-30T00:00:00.000Z,13.12,16.96333333,19.04,11.231,51.07566667
2026-01-30T00:15:00.000Z,9.46,12.00333333,14.04,11.31433333,50.83833333
2026-01-30T00:30:00.000Z,6.606666667,9.053333333,12.58,11.56266667,50.13266667
2026-01-30T00:45:00.000Z,5.59,7.873333333,9.376666667,11.82266667,49.98766667
2026-01-30T01:00:00.000Z,5.206666667,6.953333333,7.736666667,12.023,49.79966667
2026-01-30T01:15:00.000Z,7.18,9.02,10.49,12.14833333,49.828
2026-01-30T01:30:00.000Z,10.79,14.32666667,17.13333333,12.206,49.96666667
2026-01-30T01:45:00.000Z,6.1,7.756666667,8.64,12.48633333,49.995
2026-01-30T02:00:00.000Z,5.616666667,7.386666667,10.59333333,12.61733333,50.15133333
2026-01-30T02:15:00.000Z,5.686666667,7.283333333,8.363333333,12.726,50.28633333
2026-01-30T02:30:00.000Z,6.463333333,8.183333333,9.673333333,12.89033333,50.204
2026-01-30T02:45:00.000Z,4.696666667,5.73,5.983333333,13.05333333,50.10666667
2026-01-30T03:00:00.000Z,6.703333333,8.82,11.83,13.17233333,50.463
2026-01-30T03:15:00.000Z,5.466666667,6.75,9.36,13.17533333,50.641
2026-01-30T03:30:00.000Z,5.253333333,6.65,8.456666667,13.09133333,51.72633333
2026-01-30T03:45:00.000Z,5.133333333,6.34,7.79,13.19066667,52.14333333
2026-01-30T04:00:00.000Z,3.43,4.916666667,6.44,13.64866667,52.81133333
2026-01-30T04:15:00.000Z,3.466666667,4.583333333,7.046666667,14.15133333,53.77733333
2026-01-30T04:30:00.000Z,3.456666667,5.506666667,7.623333333,14.56633333,54.589
2026-01-30T04:45:00.000Z,3.343333333,3.713333333,5.036666667,14.77666667,58.31433333
2026-01-30T05:00:00.000Z,4.266666667,4.75,6.433333333,14.802,59.266
2026-01-30T05:15:00.000Z,3.186666667,3.55,4.81,14.89433333,58.125
2026-01-30T05:30:00.000Z,2.6,3.586666667,4.826666667,14.708,57.29633333
2026-01-30T05:45:00.000Z,3.25,4.83,7.59,14.52733333,57.38133333
2026-01-30T06:00:00.000Z,2.663333333,3.75,6.3,14.331,57.101
2026-01-30T06:15:00.000Z,3.056666667,3.99,5.25,13.973,57.691
2026-01-30T06:30:00.000Z,3.67,4.12,5.583333333,13.823,58.24366667
2026-01-30T06:45:00.000Z,2.156666667,2.436666667,3.403333333,13.92066667,57.463
2026-01-30T07:00:00.000Z,3.213333333,4.373333333,5.673333333,14.005,57.368
2026-01-30T07:15:00.000Z,3.783333333,4.653333333,6.976666667,14.13333333,56.83466667
2026-01-30T07:30:00.000Z,2.58,3.753333333,6.726666667,14.28133333,56.31
2026-01-30T07:45:00.000Z,2.043333333,3.286666667,4.303333333,14.489,55.665
2026-01-30T08:00:00.000Z,3.186666667,4.533333333,5.936666667,14.54533333,55.38133333
2026-01-30T08:15:00.000Z,3.32,4.996666667,7.826666667,14.80233333,54.89066667
2026-01-30T08:30:00.000Z,4.643333333,6.436666667,10.92666667,14.95733333,53.82966667
2026-01-30T08:45:00.000Z,3.21,4.436666667,7.003333333,14.78933333,53.85
2026-01-30T09:00:00.000Z,3.06,4.663333333,7.306666667,15.03066667,53.146
2026-01-30T09:15:00.000Z,2.746666667,4.923333333,7.85,15.43066667,52.162
2026-01-30T09:30:00.000Z,2.676666667,3.566666667,6.946666667,15.95533333,51.251
2026-01-30T09:45:00.000Z,2.493333333,3.656666667,5.216666667,16.60466667,49.70966667
2026-01-30T10:00:00.000Z,2.85,4.35,8.8,17.49566667,47.684
2026-01-30T10:15:00.000Z,2.306666667,3.233333333,4.703333333,17.95033333,46.15566667
2026-01-30T10:30:00.000Z,2.463333333,3.253333333,5.333333333,18.75133333,44.39
2026-01-30T10:45:00.000Z,2.096666667,3.036666667,3.773333333,19.65166667,42.632
2026-01-30T11:00:00.000Z,1.853333333,2.523333333,5.09,20.40766667,41.379
2026-01-30T11:15:00.000Z,1.376666667,2.3,3.01,20.13166667,40.17366667
2026-01-30T11:30:00.000Z,1.43,2.27,3.74,19.843,40.50433333
2026-01-30T11:45:00.000Z,1.616666667,2.246666667,3.016666667,22.19233333,35.869
2026-01-30T12:00:00.000Z,1.506666667,2.043333333,3.93,27.093,27.99933333
2026-01-30T12:15:00.000Z,1.1,1.286666667,2.413333333,28.01966667,25.659
2026-01-30T12:30:00.000Z,1.296666667,1.963333333,2.766666667,26.42366667,27.60433333
2026-01-30T12:45:00.000Z,1.663333333,2.86,3.873333333,28.33633333,25.30033333
2026-01-30T13:00:00.000Z,1.723333333,2.803333333,5.663333333,31.74033333,21.66533333
2026-01-30T13:15:00.000Z,1.616666667,2.636666667,4.406666667,28.55966667,24.615
2026-01-30T13:30:00.000Z,2.576666667,3.61,5.313333333,28.72966667,26.093
2026-01-30T13:45:00.000Z,3.74,6.486666667,10.56333333,24.91066667,32.15333333
2026-01-30T14:00:00.000Z,3.62,5.656666667,9.603333333,24.253,32.957
2026-01-30T14:15:00.000Z,3.68,5.626666667,11.48,26.882,29.45666667
2026-01-30T14:30:00.000Z,3.383333333,5.33,9.666666667,27.903,28.303
2026-01-30T14:45:00.000Z,3.453333333,5.396666667,7.016666667,27.14466667,28.79266667
2026-01-30T15:00:00.000Z,3.003333333,4.776666667,7.803333333,27.18366667,29.541
2026-01-30T15:15:00.000Z,3.646666667,5.793333333,10.39333333,24.773,32.48866667
2026-01-30T15:30:00.000Z,4.28,6.573333333,10.93666667,21.403,38.876
2026-01-30T15:45:00.000Z,3.983333333,5.813333333,8.543333333,21.43666667,39.01666667
2026-01-30T16:00:00.000Z,4.203333333,6.55,9.066666667,19.61533333,41.95366667
2026-01-30T16:15:00.000Z,4.47,6.926666667,12.95,18.77566667,43.595
2026-01-30T16:30:00.000Z,5.553333333,8.446666667,14.53,18.023,46.65533333
2026-01-30T16:45:00.000Z,5.033333333,8.786666667,15.98333333,17.56633333,46.48333333
2026-01-30T17:00:00.000Z,6.52,10.33666667,17.33666667,17.24333333,47.884
2026-01-30T17:15:00.000Z,5.95,9.553333333,18.03333333,17.127,48.15866667
2026-01-30T17:30:00.000Z,5.016666667,8.646666667,14.55,17.08966667,47.53666667
2026-01-30T17:45:00.000Z,4.723333333,6.9,12.02333333,17.01766667,47.509
2026-01-30T18:00:00.000Z,3.836666667,5.856666667,10.81,16.81266667,47.72833333
2026-01-30T18:15:00.000Z,4.936666667,7.426666667,12.53,16.394,49.02433333
2026-01-30T18:30:00.000Z,6.973333333,11.04666667,18.20666667,15.993,50.96966667
2026-01-30T18:45:00.000Z,10.24,14.61333333,23.09333333,15.398,51.80233333
2026-01-30T19:00:00.000Z,12.69,18.07666667,25.20666667,14.85966667,52.89033333
2026-01-30T19:15:00.000Z,14.83333333,20.78333333,30.12333333,14.53833333,52.797
2026-01-30T19:30:00.000Z,15.87333333,22.57,32.79666667,14.19666667,53.04233333
2026-01-30T19:45:00.000Z,14.03,18.28666667,25.84333333,13.85333333,53.327
2026-01-30T20:00:00.000Z,14.39,18.55666667,27.38666667,13.569,53.76033333
2026-01-30T20:15:00.000Z,18.39,25.14666667,32.75333333,13.303,54.66033333
2026-01-30T20:30:00.000Z,17.07666667,23.25,30.61666667,13.12566667,55.02433333
2026-01-30T20:45:00.000Z,16.37333333,21.80333333,29.14666667,13.002,55.64466667
2026-01-30T21:00:00.000Z,16.41333333,22.47333333,29.34666667,12.90366667,55.65166667
2026-01-30T21:15:00.000Z,16.56333333,22.96,28.97,12.71966667,55.89666667
2026-01-30T21:30:00.000Z,15.98,20.99666667,29.59666667,12.63266667,55.84533333
2026-01-30T21:45:00.000Z,13.02,17.71,24.27666667,12.43733333,55.219
2026-01-30T22:00:00.000Z,13.22,18.87666667,25.72666667,12.31833333,55.52033333
2026-01-30T22:15:00.000Z,11.30333333,15.98333333,21.04666667,12.40133333,54.94333333
2026-01-30T22:30:00.000Z,11.98666667,16.07666667,22.82,12.319,55.14266667
2026-01-30T22:45:00.000Z,13.58,18.80333333,26.90333333,12.32133333,55.70266667
2026-01-30T23:00:00.000Z,10.69666667,14.06666667,20.25666667,12.43,55.386
2026-01-30T23:15:00.000Z,10.60666667,15.03666667,19.05666667,12.66433333,55.23433333
2026-01-30T23:30:00.000Z,6.726666667,10.00666667,16.79,12.86266667,55.33266667
2026-01-30T23:45:00.000Z,6.67,10.26333333,16.14666667,13.28133333,54.747
2026-01-31T00:00:00.000Z,8.966666667,13.19333333,20.05333333,13.45866667,54.02866667
2026-01-31T00:15:00.000Z,9.333333333,13.18666667,17.95,13.098,54.15633333
2026-01-31T00:30:00.000Z,7.3,10.18,18.06333333,13.071,54.06633333
2026-01-31T00:45:00.000Z,7.38,10.34666667,15.48666667,13.01666667,54.23933333
2026-01-31T01:00:00.000Z,7.19,10.52333333,16.24,13.07466667,53.45466667
2026-01-31T01:15:00.000Z,6.65,9.55,13.25333333,12.90566667,52.37766667
2026-01-31T01:30:00.000Z,6.196666667,8.046666667,12.78,12.87766667,52.32733333
2026-01-31T01:45:00.000Z,5.123333333,7.503333333,9.28,13.07333333,51.96733333
2026-01-31T02:00:00.000Z,4.13,5.903333333,9.063333333,13.29033333,51.524
2026-01-31T02:15:00.000Z,4.52,6.573333333,8.526666667,13.32233333,50.73033333
2026-01-31T02:30:00.000Z,4.91,7.166666667,11.96333333,13.43966667,50.292
2026-01-31T02:45:00.000Z,5.446666667,7.78,9.716666667,13.40133333,50.12633333
2026-01-31T03:00:00.000Z,4.383333333,6.256666667,9.623333333,13.346,50.782
2026-01-31T03:15:00.000Z,4.223333333,6.306666667,10.19,13.55433333,50.609
2026-01-31T03:30:00.000Z,3.28,4.456666667,8.9,13.821,54.03833333
2026-01-31T03:45:00.000Z,3.55,4.916666667,9.346666667,13.84166667,55.12933333
2026-01-31T04:00:00.000Z,3.29,4.616666667,6.42,13.29433333,56.647
2026-01-31T04:15:00.000Z,3.156666667,4.43,6.883333333,13.201,56.946
2026-01-31T04:30:00.000Z,3.26,4.13,6.25,13.02933333,57.87066667
2026-01-31T04:45:00.000Z,3.046666667,3.396666667,4.603333333,12.87266667,58.472
2026-01-31T05:00:00.000Z,2.83,3.146666667,4.263333333,12.984,58.331
2026-01-31T05:15:00.000Z,2.243333333,2.486666667,3.39,13.033,58.197
2026-01-31T05:30:00.000Z,2.13,2.376666667,3.22,12.97233333,58.14633333
2026-01-31T05:45:00.000Z,1.88,2.09,2.846666667,13.07866667,58.21733333
2026-01-31T06:00:00.000Z,1.903333333,2.12,2.883333333,13.33833333,57.599
2026-01-31T06:15:00.000Z,1.283333333,1.416666667,1.95,13.57933333,57.24533333
2026-01-31T06:30:00.000Z,1.023333333,1.43,2.036666667,13.716,57.06033333
2026-01-31T06:45:00.000Z,1.713333333,1.903333333,2.596666667,13.67233333,57.548
2026-01-31T07:00:00.000Z,1.833333333,2.036666667,2.776666667,13.68633333,57.92666667
2026-01-31T07:15:00.000Z,2.263333333,2.516666667,3.416666667,13.64466667,58.45033333
2026-01-31T07:30:00.000Z,2.553333333,2.836666667,3.853333333,13.59066667,59.267
2026-01-31T07:45:00.000Z,2.503333333,2.773333333,3.786666667,13.63166667,59.54833333
2026-01-31T08:00:00.000Z,3.633333333,4.036666667,5.473333333,13.63266667,59.89366667
2026-01-31T08:15:00.000Z,2.61,2.896666667,3.933333333,13.63766667,60.31933333
2026-01-31T08:30:00.000Z,2.86,3.183333333,4.323333333,13.59433333,60.807
2026-01-31T08:45:00.000Z,2.48,2.766666667,3.77,13.62033333,60.80633333
2026-01-31T09:00:00.000Z,2.04,2.276666667,3.096666667,13.43,60.54866667
2026-01-31T09:15:00.000Z,2.46,2.746666667,3.71,13.098,60.356
2026-01-31T09:30:00.000Z,2.46,2.736666667,3.713333333,12.718,59.68666667
2026-01-31T09:45:00.000Z,1.406666667,1.556666667,2.133333333,12.67366667,59.46133333
2026-01-31T10:00:00.000Z,1.386666667,1.55,2.11,12.78666667,59.54933333
2026-01-31T10:15:00.000Z,1.513333333,1.673333333,2.3,13.18133333,59.16
2026-01-31T10:30:00.000Z,1.75,1.946666667,2.646666667,13.59266667,58.47066667
2026-01-31T10:45:00.000Z,2.543333333,2.833333333,3.843333333,13.98433333,58.26966667
2026-01-31T11:00:00.000Z,2.7,2.993333333,4.066666667,14.39333333,57.66966667
2026-01-31T11:15:00.000Z,2.47,2.756666667,4.18,14.51566667,56.62533333
2026-01-31T11:30:00.000Z,3.216666667,3.743333333,5.926666667,14.77366667,56.32033333
2026-01-31T11:45:00.000Z,3.07,3.876666667,5.456666667,15.193,55.912
2026-01-31T12:00:00.000Z,3.273333333,4.25,5.923333333,15.26,54.60633333
2026-01-31T12:15:00.000Z,3.623333333,5.336666667,6.903333333,15.36966667,54.67233333
2026-01-31T12:30:00.000Z,3.663333333,5.283333333,7.09,15.603,54.658
2026-01-31T12:45:00.000Z,2.383333333,3.696666667,6.91,15.74966667,53.69066667
2026-01-31T13:00:00.000Z,2.473333333,3.383333333,4.423333333,15.95733333,53.192
2026-01-31T13:15:00.000Z,2.293333333,2.993333333,3.293333333,16.32133333,52.435
2026-01-31T13:30:00.000Z,2.996666667,4.19,6.086666667,16.778,51.40833333
2026-01-31T13:45:00.000Z,3.203333333,5.36,8.203333333,17.80166667,49.30566667
2026-01-31T14:00:00.000Z,4.22,6.243333333,8.64,17.742,48.28833333
2026-01-31T14:15:00.000Z,4.45,6.716666667,11.58666667,16.98566667,50.345
2026-01-31T14:30:00.000Z,4.573333333,6.56,9.343333333,16.482,51.87
2026-01-31T14:45:00.000Z,4.876666667,7.096666667,10.09,15.98733333,53.144
2026-01-31T15:00:00.000Z,3.98,5.59,9.273333333,16.15633333,53.46133333
2026-01-31T15:15:00.000Z,4.346666667,6.34,9.473333333,16.378,53.34733333
2026-01-31T15:30:00.000Z,4.716666667,6.223333333,8.836666667,16.722,52.75366667
2026-01-31T15:45:00.000Z,2.886666667,3.703333333,5.303333333,17.35166667,52.125
2026-01-31T16:00:00.000Z,3.49,5.173333333,7.626666667,17.29333333,51.53366667
2026-01-31T16:15:00.000Z,3.5,4.513333333,5.983333333,16.75866667,52.11733333
2026-01-31T16:30:00.000Z,3.42,4.623333333,6.526666667,16.07733333,53.415
2026-01-31T16:45:00.000Z,3.536666667,4.39,6.48,15.51233333,54.18233333
2026-01-31T17:00:00.000Z,3.823333333,4.87,6.536666667,15.04033333,54.81566667
2026-01-31T17:15:00.000Z,3.306666667,4.693333333,5.753333333,14.71533333,55.277
2026-01-31T17:30:00.000Z,3.186666667,4.233333333,5.99,14.355,55.64933333
2026-01-31T17:45:00.000Z,3.99,5.41,7.196666667,14.22133333,56.198
2026-01-31T18:00:00.000Z,4.47,5.46,6.386666667,13.969,57.194
2026-01-31T18:15:00.000Z,4.9,5.416666667,7.243333333,13.70733333,57.621
2026-01-31T18:30:00.000Z,7.27,8.083333333,10.94,13.55733333,58.20066667
2026-01-31T18:45:00.000Z,8.24,9.163333333,12.38333333,13.399,58.24133333
2026-01-31T19:00:00.000Z,14.25,15.82666667,21.4,13.32033333,58.98633333
2026-01-31T19:15:00.000Z,18.55,20.6,27.85333333,13.204,59.48966667
2026-01-31T19:30:00.000Z,20.69666667,22.97666667,31.05666667,13.102,59.684
2026-01-31T19:45:00.000Z,12.42,13.79666667,18.65666667,13.094,59.49
2026-01-31T20:00:00.000Z,7.686666667,8.54,11.56,13.12433333,59.15933333
2026-01-31T20:15:00.000Z,7.966666667,8.85,11.97,13.136,59.109
2026-01-31T20:30:00.000Z,8.883333333,9.87,13.35666667,13.15733333,58.89833333
2026-01-31T20:45:00.000Z,8.346666667,9.293333333,12.56666667,13.27233333,58.83833333
2026-01-31T21:00:00.000Z,7.87,8.736666667,11.82666667,13.30033333,58.67733333
2026-01-31T21:15:00.000Z,6.196666667,6.9,9.343333333,13.25766667,58.598
2026-01-31T21:30:00.000Z,4.896666667,5.44,7.376666667,13.078,58.53133333
2026-01-31T21:45:00.000Z,4.126666667,4.576666667,6.213333333,12.84766667,58.40033333
2026-01-31T22:00:00.000Z,3.846666667,4.673333333,6.493333333,12.91366667,57.106
2026-01-31T22:15:00.000Z,2.756666667,4.003333333,4.553333333,13.00633333,56.04233333
2026-01-31T22:30:00.000Z,2.356666667,2.923333333,3.89,12.95833333,55.95466667
2026-01-31T22:45:00.000Z,3.183333333,4.503333333,5.173333333,12.84466667,55.89466667
2026-01-31T23:00:00.000Z,2.796666667,3.79,5.536666667,12.892,55.59233333
2026-01-31T23:15:00.000Z,1.866666667,2.546666667,4.11,12.91166667,55.54
2026-01-31T23:30:00.000Z,1.773333333,2.763333333,4.043333333,12.825,55.73333333
2026-01-31T23:45:00.000Z,1.57,2.05,2.613333333,12.77233333,55.79033333
2026-02-01T00:00:00.000Z,1.963333333,2.713333333,3.316666667,12.867,55.70966667
2026-02-01T00:15:00.000Z,1.813333333,2.63,3.083333333,12.76433333,56.04366667
2026-02-01T00:30:00.000Z,1.833333333,2.356666667,4.15,12.60533333,56.47066667
2026-02-01T00:45:00.000Z,1.666666667,2.04,2.993333333,12.48266667,56.806
2026-02-01T01:00:00.000Z,1.643333333,2.31,3.54,12.31766667,57.12433333
2026-02-01T01:15:00.000Z,2.1,2.343333333,3.176666667,12.35266667,57.29533333
2026-02-01T01:30:00.000Z,1.95,2.16,2.946666667,12.11133333,57.88133333
2026-02-01T01:45:00.000Z,2.156666667,2.413333333,3.276666667,11.88133333,58.25333333
2026-02-01T02:00:00.000Z,1.986666667,2.21,3.016666667,12.19166667,57.71066667
2026-02-01T02:15:00.000Z,2.186666667,2.896666667,3.386666667,12.13333333,57.42066667
2026-02-01T02:30:00.000Z,1.763333333,2.07,2.52,12.32233333,56.75566667
2026-02-01T02:45:00.000Z,2.446666667,3.33,4.49,12.17,56.446
2026-02-01T03:00:00.000Z,2.813333333,3.993333333,5.313333333,11.91633333,56.481
2026-02-01T03:15:00.000Z,3.836666667,4.85,6.35,11.82033333,56.34633333
2026-02-01T03:30:00.000Z,4.713333333,5.706666667,8,11.84466667,56.29066667
2026-02-01T03:45:00.000Z,5.323333333,7.423333333,10.12666667,12.01266667,55.94133333
2026-02-01T04:00:00.000Z,5.38,6.286666667,8.75,12.121,55.67033333
2026-02-01T04:15:00.000Z,4.22,5.886666667,7.723333333,12.615,53.68166667
2026-02-01T04:30:00.000Z,3.846666667,5.94,6.313333333,12.92633333,52.34133333
2026-02-01T04:45:00.000Z,3.983333333,5.636666667,6.746666667,12.947,51.84833333
2026-02-01T05:00:00.000Z,4.176666667,5.35,6.82,12.883,51.902
2026-02-01T05:15:00.000Z,3.556666667,4.876666667,6.263333333,12.70833333,52.10933333
2026-02-01T05:30:00.000Z,3.803333333,4.6,7.056666667,12.95333333,51.42366667
2026-02-01T05:45:00.000Z,4.093333333,5.566666667,7.26,12.75666667,52.065
2026-02-01T06:00:00.000Z,4.49,5.91,8.723333333,12.53566667,52.81933333
2026-02-01T06:15:00.000Z,4.64,6.47,8,12.18133333,53.69533333
2026-02-01T06:30:00.000Z,5.02,7.206666667,8.803333333,11.85266667,54.67033333
2026-02-01T06:45:00.000Z,4.323333333,5.7,8.126666667,12.007,54.69633333
2026-02-01T07:00:00.000Z,3.986666667,5.156666667,5.84,12.26733333,54.10133333
2026-02-01T07:15:00.000Z,4.066666667,5.69,8.24,12.20866667,54.43733333
2026-02-01T07:30:00.000Z,4.196666667,5.726666667,8.043333333,12.366,54.12333333
2026-02-01T07:45:00.000Z,4.466666667,6.53,7.68,12.482,53.74966667
2026-02-01T08:00:00.000Z,4.196666667,4.76,6.763333333,12.65666667,53.72333333
2026-02-01T08:15:00.000Z,5.483333333,7.536666667,10.15,12.893,53.34166667
2026-02-01T08:30:00.000Z,4.466666667,5.853333333,7.926666667,13.134,52.70466667
2026-02-01T08:45:00.000Z,3.406666667,4.666666667,6.553333333,13.12633333,51.99
2026-02-01T09:00:00.000Z,3.193333333,4.263333333,5.543333333,13.17,51.29033333
2026-02-01T09:15:00.000Z,3.03,3.643333333,6.036666667,13.76,50.432
2026-02-01T09:30:00.000Z,2.463333333,3.666666667,4.96,14.32433333,49.03933333
2026-02-01T09:45:00.000Z,2.2,2.723333333,3.906666667,15.208,47.60866667
2026-02-01T10:00:00.000Z,2.31,3.553333333,5.016666667,15.80466667,45.655
2026-02-01T10:15:00.000Z,2.466666667,3.623333333,4.62,16.679,44.097
2026-02-01T10:30:00.000Z,2.33,2.84,3.436666667,18.032,42.647
2026-02-01T10:45:00.000Z,2.386666667,3.663333333,4.413333333,18.61466667,40.182
2026-02-01T11:00:00.000Z,2.113333333,3.213333333,4.79,19.25833333,39.165
2026-02-01T11:15:00.000Z,1.746666667,2.3,3.133333333,19.662,38.968
2026-02-01T11:30:00.000Z,2.016666667,2.903333333,4.276666667,19.90466667,38.83933333
2026-02-01T11:45:00.000Z,1.856666667,2.43,2.993333333,21.81933333,34.997
2026-02-01T12:00:00.000Z,1.6,2.146666667,3.12,24.93766667,29.68866667
2026-02-01T12:15:00.000Z,1.333333333,1.926666667,2.573333333,24.228,30.01066667
2026-02-01T12:30:00.000Z,1.086666667,1.706666667,2.48,28.262,24.038
2026-02-01T12:45:00.000Z,0.87,1.176666667,2.403333333,25.16,27.651
2026-02-01T13:00:00.000Z,0.78,1.16,1.173333333,26.231,26.42466667
2026-02-01T13:15:00.000Z,0.673333333,0.933333333,1.08,26.108,25.582
2026-02-01T13:30:00.000Z,0.65,0.89,1.293333333,23.22866667,28.80566667
2026-02-01T13:45:00.000Z,0.79,1.09,1.256666667,21.51366667,32.06066667
2026-02-01T14:00:00.000Z,0.756666667,1.5,1.68,22.16433333,31.58233333
2026-02-01T14:15:00.000Z,0.96,1.136666667,1.456666667,26.981,26.50533333
2026-02-01T14:30:00.000Z,0.653333333,0.946666667,1.27,27.527,25.81466667
2026-02-01T14:45:00.000Z,0.85,1.133333333,1.686666667,28.238,24.94266667
2026-02-01T15:00:00.000Z,0.62,0.883333333,1.603333333,27.844,24.707
2026-02-01T15:15:00.000Z,1.03,1.666666667,1.923333333,24.72866667,28.01266667
2026-02-01T15:30:00.000Z,1.03,1.533333333,1.793333333,21.55633333,31.49166667
2026-02-01T15:45:00.000Z,0.936666667,1.536666667,2.58,21.04433333,32.52066667
2026-02-01T16:00:00.000Z,1.283333333,1.613333333,2.403333333,19.00266667,35.84533333
2026-02-01T16:15:00.000Z,1.02,1.38,2.303333333,18.26066667,38.07366667
2026-02-01T16:30:00.000Z,1.193333333,1.44,1.613333333,17.81966667,39.68433333
2026-02-01T16:45:00.000Z,1.92,2.65,3.606666667,17.448,40.86933333
2026-02-01T17:00:00.000Z,1.346666667,1.656666667,2.176666667,17.144,41.19266667
2026-02-01T17:15:00.000Z,1.393333333,1.68,3.243333333,16.82033333,42.63666667
2026-02-01T17:30:00.000Z,1.273333333,1.52,2.04,16.64066667,42.682
2026-02-01T17:45:00.000Z,1.813333333,2.67,3.626666667,16.52566667,44.082
2026-02-01T18:00:00.000Z,2.146666667,2.766666667,4.076666667,16.41933333,45.94233333
2026-02-01T18:15:00.000Z,2.716666667,4.203333333,6.766666667,16.323,48.158
2026-02-01T18:30:00.000Z,3.083333333,5.033333333,8.373333333,16.30666667,50.53366667
2026-02-01T18:45:00.000Z,2.426666667,3.346666667,5.58,16.24233333,50.154
2026-02-01T19:00:00.000Z,3.47,4.783333333,6.733333333,16.12633333,50.38833333
2026-02-01T19:15:00.000Z,4.023333333,5.606666667,10.22666667,16.19966667,50.71033333
2026-02-01T19:30:00.000Z,14.24666667,18.68,21.41,15.605,49.84
2026-02-01T19:45:00.000Z,17.26,22.21333333,27.28333333,14.88133333,50.00566667
2026-02-01T20:00:00.000Z,12.95333333,16.28666667,20.74333333,14.48166667,51.26866667
2026-02-01T20:15:00.000Z,12.36666667,16.32666667,18.52666667,14.53966667,51.374
2026-02-01T20:30:00.000Z,12.39,16.18666667,19.32333333,14.31433333,52.01566667
2026-02-01T20:45:00.000Z,15.98666667,20.82666667,25.00333333,14.025,52.64866667
2026-02-01T21:00:00.000Z,15.91333333,20.02333333,23.29,13.59033333,53.73466667
2026-02-01T21:15:00.000Z,16.27,20.85666667,26.50666667,13.405,53.404
2026-02-01T21:30:00.000Z,16.91,21.04333333,25.72333333,13.392,54.39133333
2026-02-01T21:45:00.000Z,16.10666667,19.84666667,24.53333333,13.343,54.49033333
2026-02-01T22:00:00.000Z,15.55666667,19.99,23.70333333,13.43033333,54.37933333
2026-02-01T22:15:00.000Z,16.32,20.08,24.91333333,13.42166667,54.855
2026-02-01T22:30:00.000Z,16.73,20.69333333,25.57333333,13.39366667,54.891
2026-02-01T22:45:00.000Z,18.79,23.52333333,28.69666667,13.28466667,55.85433333
2026-02-01T23:00:00.000Z,15.2,19.91,22.11333333,13.20466667,55.64633333
2026-02-01T23:15:00.000Z,26.12666667,34.21333333,39.94333333,12.902,55.68466667
2026-02-01T23:30:00.000Z,24.52333333,33.05666667,41.00666667,12.743,56.20566667
2026-02-01T23:45:00.000Z,19.87333333,26.82,32.79333333,12.57666667,56.933
2026-02-02T00:00:00.000Z,22.03666667,25.84333333,34.48,12.463,57.55466667
2026-02-02T00:15:00.000Z,27.29333333,30.28666667,40.95333333,12.50133333,57.55833333
2026-02-02T00:30:00.000Z,14.88666667,16.53,22.36333333,12.61133333,58.04066667
2026-02-02T00:45:00.000Z,9.843333333,10.93,14.79,13.08666667,57.48333333
2026-02-02T01:00:00.000Z,9.15,10.91666667,14.52,13.501,57.10933333
2026-02-02T01:15:00.000Z,7.723333333,10.46666667,14.57666667,13.65166667,56.672
2026-02-02T01:30:00.000Z,8.63,12.02333333,17.2,13.91333333,56.559
2026-02-02T01:45:00.000Z,7.906666667,11.96333333,17.19666667,13.949,56.48866667
2026-02-02T02:00:00.000Z,6.806666667,8.926666667,11.79333333,14.19466667,55.90466667
2026-02-02T02:15:00.000Z,5.126666667,7.59,9.62,14.338,55.57
2026-02-02T02:30:00.000Z,4.383333333,6.493333333,9.246666667,14.59433333,55.105
2026-02-02T02:45:00.000Z,6.06,7.986666667,11.13,14.567,55.271
2026-02-02T03:00:00.000Z,6.173333333,8.376666667,11.73333333,14.46466667,55.378
2026-02-02T03:15:00.000Z,4.74,6.826666667,10.00333333,14.58366667,55.2
2026-02-02T03:30:00.000Z,5.346666667,8.856666667,12.94666667,14.351,55.566
2026-02-02T03:45:00.000Z,4.98,6.87,9.333333333,14.44733333,55.49666667
2026-02-02T04:00:00.000Z,6.516666667,9.46,13.11666667,14.45233333,55.23433333
2026-02-02T04:15:00.000Z,5.246666667,7.543333333,10.47333333,14.72266667,55.74466667
2026-02-02T04:30:00.000Z,3.99,5.926666667,10.08666667,15.04,56.30433333
2026-02-02T04:45:00.000Z,4.173333333,6.436666667,12.56,15.17166667,56.66366667
2026-02-02T05:00:00.000Z,3.923333333,5.706666667,14.66666667,15.14333333,56.63566667
2026-02-02T05:15:00.000Z,4.37,6.803333333,14.19,15.05066667,56.48966667
2026-02-02T05:30:00.000Z,5.063333333,8.023333333,12.70666667,14.69233333,56.58733333
2026-02-02T05:45:00.000Z,5.31,7.95,12.33,14.222,57.18233333
2026-02-02T06:00:00.000Z,5.133333333,5.7,7.723333333,14.11266667,57.86366667
2026-02-02T06:15:00.000Z,5.443333333,6.053333333,8.193333333,14.08166667,57.627
2026-02-02T06:30:00.000Z,5.286666667,5.873333333,7.963333333,14.07933333,57.783
